transaction_id,user_id,amount,category,timestamp,location,device,is_fraud
9b22023a-1933-4579-8ad1-dae7dfe0bf61,user_10,1738.17,home,2025-12-05 23:10:55,FR,desktop,0
7caf73bd-8039-4c5d-aae8-762dea13b224,user_6,11.55,gaming,2025-12-05 23:10:55,RU,desktop,0
b5a07422-ab87-4504-b5df-63fe45d4f066,user_7,1374.9,books,2025-12-05 23:10:55,FR,mobile,0
6184a354-d5ca-4f3c-9d50-9aacac81d9e5,user_7,235.14,gaming,2025-12-05 23:10:55,FR,desktop,0
21881aff-1650-42cd-bf3a-453073c272ae,user_1,1175.99,electronics,2025-12-05 23:10:55,FR,desktop,1
355c9603-8864-4be2-a082-a91ee8c16e96,user_10,1931.59,books,2025-12-05 23:10:55,DE,desktop,0
d1baccae-0d78-4442-97f1-62b57488f493,user_10,1810.34,gaming,2025-12-05 23:10:55,RU,mobile,1
d138195b-81cb-4752-93ba-2366770afe5a,user_15,816.44,electronics,2025-12-05 23:10:55,FR,mobile,0
fd9dd371-83c0-4c23-b7b2-5d365550473c,user_1,1466.05,books,2025-12-05 23:10:55,CN,mobile,0
4b111577-a321-4767-889a-e52a34375027,user_16,1890.57,clothing,2025-12-05 23:10:55,CN,tablet,0
4efcde3d-180a-408b-9d1c-1e89a4972c05,user_11,266.43,books,2025-12-05 23:10:55,CN,mobile,0
6cf27b58-e9b2-4a58-97cb-55ba51367b7b,user_3,1598.11,home,2025-12-05 23:10:55,RU,tablet,0
3a536b33-1191-45a4-92fb-6ad540a35adb,user_2,983.62,electronics,2025-12-05 23:10:55,CN,desktop,0
686f3a39-a912-484f-bc03-90c5718a3db2,user_20,136.94,electronics,2025-12-05 23:10:55,DE,mobile,0
05ae89d0-587f-4add-9e24-354c957de656,user_9,1831.0,gaming,2025-12-05 23:10:55,RU,desktop,0
b8ae9c23-599f-48cb-ba70-bc6722c572da,user_14,1398.7,clothing,2025-12-05 23:10:55,CN,tablet,0
d792ed38-8015-4af2-957d-53585109d220,user_14,19.33,home,2025-12-05 23:10:55,RU,desktop,0
58d9f63e-3df0-4590-af07-3c97ca8256b6,user_7,567.09,books,2025-12-05 23:10:55,RU,mobile,0
9646884c-7d71-46a9-9c07-5c80eab91742,user_2,1132.87,books,2025-12-05 23:10:55,FR,tablet,0
f59fb580-2bf3-417f-b27a-45ed940b99d1,user_1,392.7,home,2025-12-05 23:10:55,DE,mobile,0
1d5fcc59-7143-427f-aaf7-2961e33fa466,user_14,1974.48,books,2025-12-05 23:10:55,DE,mobile,0
4ad32c7f-38d8-41c4-a2d4-f400b14ed128,user_5,1387.4,books,2025-12-05 23:10:55,FR,tablet,0
644db637-c204-4a08-a71c-6394857ae0de,user_20,602.23,books,2025-12-05 23:10:55,FR,tablet,0
7bf3310e-ff4e-44d8-9d49-f0a2944ecf41,user_9,1595.16,clothing,2025-12-05 23:10:55,CN,tablet,0
b4b4747d-4e72-41d4-9cef-ac820846dd11,user_7,1283.96,books,2025-12-05 23:10:55,RU,mobile,0
bddd1647-087b-42ff-8f1d-6e4bde56f44e,user_13,970.05,home,2025-12-05 23:10:55,DE,mobile,0
896392b9-1391-4c1a-93fe-6baa1bf4ee1f,user_15,869.41,electronics,2025-12-05 23:10:55,US,mobile,0
b0ddcd1e-088e-4c16-893c-e3a6fa88c270,user_13,534.42,clothing,2025-12-05 23:10:55,CN,desktop,0
42baa0a5-967c-4ee5-baf6-a1e9924b9091,user_20,862.91,electronics,2025-12-05 23:10:55,FR,mobile,0
7940b5a0-6894-4b51-a6d7-cd370c7cea08,user_12,1454.7,gaming,2025-12-05 23:10:55,RU,mobile,0
2896ab45-aedd-4787-914b-7b80b5e8a813,user_13,1709.23,electronics,2025-12-05 23:10:55,US,desktop,1
f718e6e9-5348-427d-b8ca-93400187d83c,user_4,205.48,books,2025-12-05 23:10:55,RU,mobile,0
d4811a14-71fc-4305-9748-584a37b1c293,user_15,8.3,home,2025-12-05 23:10:55,RU,desktop,0
2459259e-5b6b-42d0-b1ed-77557a4b3ec9,user_20,776.48,books,2025-12-05 23:10:55,RU,mobile,0
a0e18208-cd40-4e44-8615-2de4af521b54,user_13,1607.27,clothing,2025-12-05 23:10:55,RU,desktop,0
134d78fb-9782-4129-ae38-5b58c150034c,user_1,558.95,electronics,2025-12-05 23:10:55,CN,mobile,0
204ccff7-f9ca-4732-b94a-06e3b6ebf506,user_14,931.28,gaming,2025-12-05 23:10:55,FR,mobile,0
3c83d8ca-f409-49e0-a972-7fbb1fa61f88,user_14,1121.99,gaming,2025-12-05 23:10:55,RU,tablet,0
019d99f0-df49-4964-9f13-0c0cd79dbf4c,user_4,713.91,books,2025-12-05 23:10:55,US,tablet,0
1aa0e83a-e3ad-43bc-879e-dfe5565b85c4,user_4,1628.94,books,2025-12-05 23:10:55,FR,mobile,0
a685c54b-ad40-4292-b4c1-12c7e16f108d,user_12,490.79,gaming,2025-12-05 23:10:55,FR,mobile,0
02fc9647-dc38-4461-9f62-2d4551d244dc,user_20,883.41,electronics,2025-12-05 23:10:55,CN,mobile,0
bafdd619-1b39-4366-805a-5a905b348ada,user_3,1283.29,home,2025-12-05 23:10:55,US,tablet,0
66549116-4a8e-460c-afc6-4030a699381b,user_20,77.7,clothing,2025-12-05 23:10:55,CN,mobile,0
ab9330cf-bca6-4ae9-b2a4-c7518882a0f8,user_15,341.43,electronics,2025-12-05 23:10:55,RU,mobile,0
ba5b1fc3-67e3-4715-b437-8df41b49e7df,user_12,884.94,gaming,2025-12-05 23:10:55,RU,mobile,0
268e3b89-654e-46c3-8252-78ba96038a5d,user_12,989.69,electronics,2025-12-05 23:10:55,US,desktop,0
0b1d5fc3-e1ee-4570-b06f-92bfde7d3bfd,user_9,586.65,electronics,2025-12-05 23:10:55,US,mobile,0
f08ef0de-5858-4084-bd94-1fd7b5cd2690,user_12,133.31,home,2025-12-05 23:10:55,FR,tablet,0
2b2a73d1-85a4-43a5-814a-3a7da9ba1541,user_11,464.52,gaming,2025-12-05 23:10:55,CN,mobile,0
ae2c6a5e-9ae8-49d0-8917-4e5ba5defd45,user_17,402.35,electronics,2025-12-05 23:10:55,FR,desktop,0
6a0c8870-ec52-4fe4-aa1d-a6c4b8782a08,user_17,1488.03,electronics,2025-12-05 23:10:55,CN,mobile,1
a66e2f79-ed20-4ec2-b36f-30bd8fe97f73,user_4,1828.92,books,2025-12-05 23:10:55,US,tablet,0
7dbc3de5-eaa5-4cd5-9396-8fbfbe79cae8,user_18,112.98,electronics,2025-12-05 23:10:55,RU,mobile,0
760f5dc0-2987-43b9-84a7-927a494c505e,user_4,1648.7,electronics,2025-12-05 23:10:55,FR,tablet,1
32934bdc-5c6d-4f7e-bd0b-b799215a3b15,user_10,1305.55,electronics,2025-12-05 23:10:55,CN,tablet,1
dc90e719-14c5-4e9e-8436-5b351b9c91d6,user_17,397.7,home,2025-12-05 23:10:55,RU,desktop,0
c268639c-3fc6-4f8d-b884-908c759ffa79,user_16,1277.84,clothing,2025-12-05 23:10:55,DE,tablet,0
4ed826b9-bc82-41c8-9678-fe10cbd1f7e2,user_2,519.16,gaming,2025-12-05 23:10:55,RU,mobile,0
cb8d58bf-08c8-435a-a322-3a4a2aa51e82,user_8,659.15,clothing,2025-12-05 23:10:55,US,tablet,0
82323e36-b0fe-45b4-9070-54240414340e,user_18,398.56,electronics,2025-12-05 23:10:55,CN,mobile,0
dd4f4511-be67-4081-bb65-41de6159aec8,user_7,1064.94,clothing,2025-12-05 23:10:55,US,desktop,0
e0876aab-cacc-49e0-b4ca-d6b2f25444ba,user_10,1390.13,books,2025-12-05 23:10:55,FR,mobile,0
b3af7dfe-a327-4d55-a35e-93005c27d05c,user_20,399.88,electronics,2025-12-05 23:10:55,CN,desktop,0
c440affd-4abd-423b-9185-c8e7d3f1638f,user_10,1571.47,books,2025-12-05 23:10:55,FR,tablet,0
5fbcd544-bf03-4f85-8dc2-90b7fe79cb78,user_20,1088.47,books,2025-12-05 23:10:55,FR,tablet,0
9a877d20-6f9e-41ab-8fff-daa6a71c64ff,user_1,1172.61,electronics,2025-12-05 23:10:55,CN,desktop,1
018b0392-67dd-4132-a769-5cc58eec6ce2,user_7,386.19,home,2025-12-05 23:10:55,RU,tablet,0
ce20bda6-2871-4b35-86e7-2a91000ed9b0,user_11,505.54,home,2025-12-05 23:10:55,DE,desktop,0
24a2f336-49e4-4cee-93e0-a07ea8e370df,user_12,1745.25,books,2025-12-05 23:10:55,DE,tablet,0
a0b57f1d-1eb1-49f1-b033-ef5a9ee5671e,user_10,1404.94,electronics,2025-12-05 23:10:55,DE,mobile,1
378a82f1-2651-4744-9265-4674dcfd4547,user_1,1879.36,electronics,2025-12-05 23:10:55,CN,mobile,1
2cba3291-eb91-49a3-8880-ebe9f4476e26,user_5,1887.14,home,2025-12-05 23:10:55,DE,mobile,0
1538c102-5f07-4ee1-b6c8-151ed451e22a,user_5,1091.81,electronics,2025-12-05 23:10:55,FR,tablet,1
963a7982-a29f-4a88-b18c-f87a042bbc35,user_8,1035.44,electronics,2025-12-05 23:10:55,RU,desktop,1
39d24839-9262-44b6-bb86-ee14d4b340a7,user_4,307.7,gaming,2025-12-05 23:10:55,US,tablet,0
014ea170-4a53-4438-a6e3-a11642ee4c0f,user_15,147.77,electronics,2025-12-05 23:10:55,US,mobile,0
e63c7b47-8d38-4852-9f3f-1c5053c2804f,user_7,360.01,electronics,2025-12-05 23:10:55,FR,tablet,0
b75c17c2-14e8-4bc3-9451-3b99f659c18c,user_20,1664.2,electronics,2025-12-05 23:10:55,RU,tablet,1
8eca4a04-ab02-4eaa-9c11-03d14dc81c54,user_18,360.14,home,2025-12-05 23:10:55,DE,desktop,0
c23de7db-5461-4e49-95a6-d0a870a4145d,user_8,406.16,electronics,2025-12-05 23:10:55,CN,tablet,0
5145e384-ba60-433f-af97-d21993082b4e,user_13,1450.24,electronics,2025-12-05 23:10:55,RU,mobile,1
faccffe8-ed40-4cd8-9177-7c8424e45d09,user_18,564.6,electronics,2025-12-05 23:10:55,CN,mobile,0
7c79f278-c6fa-4254-aeee-61f248357457,user_16,53.92,clothing,2025-12-05 23:10:55,US,mobile,0
817add99-f7e9-4ed3-873d-84501f29cce5,user_16,1278.69,books,2025-12-05 23:10:55,DE,tablet,0
c5376886-947a-42fe-9cf6-c7661957685f,user_10,638.82,gaming,2025-12-05 23:10:55,US,mobile,0
c0759eb5-9b28-49ee-a3a8-dee08b368179,user_12,1995.41,books,2025-12-05 23:10:55,DE,desktop,0
31497173-5d2d-4d19-a855-f23b1d022a4d,user_3,1180.68,clothing,2025-12-05 23:10:55,FR,mobile,0
781ee917-4ed3-4198-a3bc-8119c1d7e98c,user_3,135.66,home,2025-12-05 23:10:55,FR,desktop,0
c1cf276b-640f-4b16-b616-0647caf368d2,user_17,379.26,gaming,2025-12-05 23:10:55,FR,desktop,0
bb5d1073-b4f6-4879-8cf2-5a1f36f3aa6d,user_9,1915.7,electronics,2025-12-05 23:10:55,FR,tablet,1
7e20a489-400b-4d7f-852f-52fddc2f765f,user_20,1666.08,home,2025-12-05 23:10:55,DE,tablet,0
c4ebb922-e3a9-4a7c-a755-f885bffc4ad5,user_3,1845.5,books,2025-12-05 23:10:55,RU,desktop,0
5af847a3-dc54-4b85-82f8-812647318a91,user_14,123.82,home,2025-12-05 23:10:55,DE,mobile,0
89c62e5a-f7f5-45c3-b477-85ea8cd554ef,user_11,5.06,electronics,2025-12-05 23:10:55,RU,tablet,0
53299b4d-1de0-422d-9b95-962e5fce13ee,user_6,1951.0,home,2025-12-05 23:10:55,US,desktop,0
87b451e9-a51a-46a1-a541-ee6ea942f2ce,user_8,1538.54,home,2025-12-05 23:10:55,RU,tablet,0
e29cd5e1-1c49-470f-8463-8e36eb7c9514,user_16,41.22,home,2025-12-05 23:10:55,DE,tablet,0
d38038ab-a42c-4d8a-bff3-256eb91cee8d,user_19,1826.02,books,2025-12-05 23:10:55,DE,tablet,0
693f0f82-ece5-4b98-9062-373fd47dc970,user_17,487.4,books,2025-12-05 23:10:55,FR,tablet,0
833e38c8-9fb1-44d4-ba52-ee573df0b303,user_19,1551.61,books,2025-12-05 23:10:55,CN,tablet,0
dc419619-7849-4cda-9458-adf2465104bf,user_16,389.44,clothing,2025-12-05 23:10:55,RU,tablet,0
26dd62b9-7b89-495c-bc47-2af56b571129,user_3,1280.51,electronics,2025-12-05 23:10:55,DE,tablet,1
3102f962-6969-41c3-935a-81047ab85714,user_10,364.93,electronics,2025-12-05 23:10:55,CN,mobile,0
b0a3c27e-7556-45ea-8e84-56a8e9e74684,user_14,458.23,gaming,2025-12-05 23:10:55,RU,desktop,0
1e09f771-4295-4e8f-8c56-6d7bf5d1ca61,user_16,277.19,books,2025-12-05 23:10:55,US,desktop,0
ca6a8e6e-dbc4-47e6-8490-52f7e7a8de19,user_7,1818.36,books,2025-12-05 23:10:55,RU,tablet,0
b80bbb30-0e8b-4ea6-85b5-61267f61a7b0,user_12,755.84,gaming,2025-12-05 23:10:55,CN,mobile,0
fb6b24d3-0aee-4f02-bf5e-de3bf1a8a9ee,user_14,1763.17,electronics,2025-12-05 23:10:55,US,tablet,1
7bf9a3ec-8cc8-444d-8fe9-5caeb58193d9,user_17,493.03,gaming,2025-12-05 23:10:55,CN,tablet,0
d692479c-721b-42ba-bebe-fd968785bdc6,user_15,1959.8,home,2025-12-05 23:10:55,CN,mobile,0
d5f62d0b-4779-4ef9-af6f-597856b8c1cc,user_18,543.13,books,2025-12-05 23:10:55,DE,tablet,0
e9d771f5-59f0-4ccf-8b89-7c5ce1cb35e5,user_7,1791.14,books,2025-12-05 23:10:55,DE,mobile,0
ddb36af3-e39f-45ae-82d3-e7cc7fbf9d64,user_9,749.42,home,2025-12-05 23:10:55,CN,mobile,0
8528379c-2e3d-4692-8688-e8d2925f3008,user_1,1339.61,clothing,2025-12-05 23:10:55,RU,desktop,0
8425c374-ab12-4a19-86b2-a23f6b823fb5,user_20,11.13,home,2025-12-05 23:10:55,FR,tablet,0
cb49f6e0-a7f3-419d-8784-61af8748baa6,user_19,48.71,books,2025-12-05 23:10:55,DE,mobile,0
dc153f81-a25d-4762-bb27-c774e6562915,user_15,1081.87,books,2025-12-05 23:10:55,FR,tablet,0
d516df59-2bb6-4054-9b37-ccdab760f21a,user_10,213.7,electronics,2025-12-05 23:10:55,US,mobile,0
09cfeade-2c97-4f90-8ca2-db804b321b05,user_6,797.9,books,2025-12-05 23:10:55,RU,tablet,0
8509f953-58ab-4120-ab21-766318f3feff,user_1,897.26,books,2025-12-05 23:10:55,US,mobile,0
a49b5537-6185-4f89-80f3-4183e7fee70f,user_17,1237.23,gaming,2025-12-05 23:10:55,FR,tablet,0
e23ae26e-e8d4-4ab4-bcea-18a13fbad2b5,user_20,469.75,clothing,2025-12-05 23:10:55,RU,mobile,0
e23425fc-a78e-4a31-847a-275752f4b14b,user_5,1734.7,clothing,2025-12-05 23:10:55,DE,mobile,0
60d744e8-3194-4aac-8135-0e3c2712d1f7,user_17,552.68,clothing,2025-12-05 23:10:55,US,tablet,0
01535b8f-eeb2-4061-891e-8b98a7d4a5b9,user_19,1952.26,gaming,2025-12-05 23:10:55,CN,desktop,0
1900af65-73c6-4eee-bc40-a2db70b45ed2,user_11,1972.67,electronics,2025-12-05 23:10:55,US,mobile,1
a16f860d-43bf-42cf-8b63-df7d9a274aeb,user_12,1993.69,clothing,2025-12-05 23:10:55,FR,mobile,0
95f9990c-856c-4148-b1a5-c8be99d3ab65,user_6,1252.46,clothing,2025-12-05 23:10:55,DE,mobile,0
581a1061-e8db-4786-a399-6cb9d7caff73,user_15,1605.46,gaming,2025-12-05 23:10:55,RU,desktop,0
2be071d4-2bec-4bda-975e-80941a45c639,user_15,1088.27,clothing,2025-12-05 23:10:55,DE,mobile,0
dba35eee-d49e-41da-afde-6f203fcf916f,user_7,1756.5,books,2025-12-05 23:10:55,CN,desktop,0
85be4cc9-2cf2-4a70-88a9-43f38a0e7e9d,user_14,804.01,clothing,2025-12-05 23:10:55,RU,tablet,0
81f21828-5858-4f6f-b123-505450467b67,user_14,305.26,books,2025-12-05 23:10:55,DE,tablet,0
59fb05d3-de9e-4b7e-8733-a25dc94c80d1,user_14,1726.85,clothing,2025-12-05 23:10:55,CN,desktop,0
d47cf0b4-6017-46e9-9542-75832358954d,user_5,885.94,gaming,2025-12-05 23:10:55,CN,desktop,0
5e584dd4-b50e-4de3-9bd4-be9d3a64a015,user_7,1447.04,gaming,2025-12-05 23:10:55,DE,tablet,0
86465c32-16c5-4fee-aab4-544cb3a68f06,user_17,689.57,home,2025-12-05 23:10:55,US,desktop,0
03b23d92-f013-4f5a-939a-99d79c7a9727,user_9,336.61,gaming,2025-12-05 23:10:55,FR,tablet,0
c97a094e-1e07-4133-93ea-8fee6a6cd154,user_18,817.03,gaming,2025-12-05 23:10:55,US,tablet,0
b0d2a69b-117a-49b9-8444-30d33bbd6af4,user_19,1034.56,gaming,2025-12-05 23:10:55,DE,desktop,0
829c2acd-f49e-4103-8133-cc05f7ee7631,user_9,999.88,gaming,2025-12-05 23:10:55,US,desktop,0
9fa3b6c8-a24a-4e29-8060-b98e2741557d,user_9,1020.86,clothing,2025-12-05 23:10:55,FR,desktop,0
e5b7fef3-f569-4a15-aa5a-dda08404162e,user_13,1414.96,clothing,2025-12-05 23:10:55,RU,desktop,0
f94e109e-3bcd-42c1-8d3f-faa1910698ab,user_17,1353.26,electronics,2025-12-05 23:10:55,RU,desktop,1
2ad86918-3d2e-47be-a438-ed1d1004e6b0,user_13,962.05,books,2025-12-05 23:10:55,US,mobile,0
9bafa957-e74c-4959-b347-407708d78d47,user_14,1535.34,electronics,2025-12-05 23:10:55,RU,mobile,1
22e492f0-ad52-4b4a-9e7a-201e5297fa4c,user_5,1753.92,electronics,2025-12-05 23:10:55,FR,tablet,1
158a0e0b-86ad-487f-98d0-d1cfff4e1582,user_7,1807.17,electronics,2025-12-05 23:10:55,US,desktop,1
0f3db10a-e52e-42d7-acfa-545f65d28f4c,user_14,134.01,clothing,2025-12-05 23:10:55,RU,mobile,0
b7b2eb8e-3d7f-446d-a4e5-ffb34e8998eb,user_7,711.21,gaming,2025-12-05 23:10:55,RU,tablet,0
f0f9cc46-298c-4584-a10c-9b13c28732d4,user_9,236.11,books,2025-12-05 23:10:55,FR,tablet,0
cb1f8f8a-24f1-477e-be27-31103a379998,user_15,689.64,home,2025-12-05 23:10:55,FR,mobile,0
4ef2a7b5-3019-4226-8a61-e4bf9f1907d7,user_20,1025.18,books,2025-12-05 23:10:55,CN,mobile,0
495e1426-225e-4086-b3fc-2c844ec98f65,user_3,1706.47,electronics,2025-12-05 23:10:55,FR,mobile,1
10b0ed17-ff03-48f9-b31b-3e94125be6aa,user_7,945.93,home,2025-12-05 23:10:55,CN,mobile,0
3953bfda-de06-459b-8c69-048a24128adf,user_5,819.73,clothing,2025-12-05 23:10:55,DE,desktop,0
e20f3f0c-03e3-4b48-ae51-5c182b08d0fc,user_15,1139.74,books,2025-12-05 23:10:55,US,desktop,0
f7da60be-2749-41b5-a953-9b52aef8a552,user_15,1930.21,books,2025-12-05 23:10:55,CN,mobile,0
ea010d03-1628-4a1b-a59a-d2ea43d78044,user_14,798.09,books,2025-12-05 23:10:55,CN,mobile,0
291b327e-80a0-4e01-a9c7-b77f1fcd1953,user_12,508.09,home,2025-12-05 23:10:55,CN,desktop,0
7c2a9848-495e-4f33-af22-3bcf1f497c9c,user_14,1222.8,clothing,2025-12-05 23:10:55,RU,mobile,0
e2224ae7-670e-42ff-b5fd-d8d71e324b5f,user_7,278.47,electronics,2025-12-05 23:10:55,CN,desktop,0
30a6b4d5-8139-4494-9b6c-47bbec7027bc,user_20,1685.03,books,2025-12-05 23:10:55,DE,mobile,0
a97c1587-c2aa-4375-aeb2-3964a706e166,user_18,904.63,electronics,2025-12-05 23:10:55,RU,desktop,0
255e3837-2183-4c5b-81ae-df9c889a1f65,user_10,708.03,home,2025-12-05 23:10:55,CN,desktop,0
2129e463-381e-4e70-82fb-59e24bb6db26,user_7,197.67,electronics,2025-12-05 23:10:55,FR,mobile,0
72ef2dac-d5c5-4621-afd3-96f0645dfcb5,user_11,1387.39,home,2025-12-05 23:10:55,RU,tablet,0
faad6261-9ad8-45fc-811b-3508b5b0ed27,user_2,1994.11,electronics,2025-12-05 23:10:55,CN,desktop,1
b03c2223-cebb-4eb4-939d-a49d1fa21a62,user_2,61.3,home,2025-12-05 23:10:55,FR,desktop,0
1ab509d8-5a50-40aa-9f37-51fb69b691bd,user_8,1125.32,books,2025-12-05 23:10:55,CN,tablet,0
273e09ab-bc7c-4faf-bdfc-f14404f8b95b,user_1,339.68,clothing,2025-12-05 23:10:55,DE,desktop,0
7aa575e4-2b98-479b-b93d-9fa7e4bddda9,user_16,536.54,books,2025-12-05 23:10:55,US,mobile,0
89f951a6-4a5e-41fa-a17a-5d6d7fac944e,user_1,1016.92,gaming,2025-12-05 23:10:55,FR,mobile,0
713eadd9-99d1-44d1-a7c6-c1e9613b505f,user_2,1315.57,clothing,2025-12-05 23:10:55,DE,tablet,0
3def5c5f-f106-4a5d-9030-9e2bddb56b24,user_12,1796.03,books,2025-12-05 23:10:55,FR,desktop,0
066472aa-9bc1-447a-9c48-d7fc7fee5e54,user_6,1109.57,gaming,2025-12-05 23:10:55,FR,mobile,0
a9e34193-d15b-49c7-8dc2-f2f0a6c75ded,user_8,1079.08,books,2025-12-05 23:10:55,CN,tablet,0
6f868619-249f-4425-a245-7def1640d1b1,user_6,1932.62,clothing,2025-12-05 23:10:55,FR,mobile,0
60cc53bb-5ee6-416d-9c9f-dd2590ecefb1,user_12,547.33,electronics,2025-12-05 23:10:55,FR,tablet,0
4f747f1c-bcd0-48cf-91c0-4bf1539afadf,user_14,349.2,clothing,2025-12-05 23:10:55,US,mobile,0
698fa9e3-20eb-433f-af0e-7712f19a68cc,user_1,1024.44,home,2025-12-05 23:10:55,RU,desktop,0
abb7ed4f-0c3b-49f5-9312-6a8195d02a05,user_6,1123.69,electronics,2025-12-05 23:10:55,FR,mobile,1
3a5d6e50-7090-4879-afb4-72b587aa0ccf,user_1,182.18,books,2025-12-05 23:10:55,CN,mobile,0
be36ddb5-e973-47e6-b71f-adeb37310653,user_18,1355.25,clothing,2025-12-05 23:10:55,RU,mobile,0
4a52fe46-282d-4c1d-a491-33dda5cb40cf,user_15,1883.31,books,2025-12-05 23:10:55,RU,desktop,0
fdf54107-cb36-47ca-ab42-d24c6de5d983,user_18,14.35,electronics,2025-12-05 23:10:55,US,desktop,0
e0bdd7bc-c8d8-4a15-8502-6320b3bd999e,user_1,42.21,home,2025-12-05 23:10:55,RU,tablet,0
54ca0423-91ac-42bb-985b-258efe08ee41,user_3,848.0,clothing,2025-12-05 23:10:55,RU,mobile,0
f45cf526-a4e0-4619-ac8e-a39a1554dbbe,user_12,1780.77,clothing,2025-12-05 23:10:55,FR,desktop,0
dd5b2897-ef66-49bf-91af-1492c1ab8c3f,user_1,459.85,gaming,2025-12-05 23:10:55,CN,tablet,0
bb1cbcc2-4652-4458-832b-c30d483b2cfa,user_14,405.74,clothing,2025-12-05 23:10:55,DE,mobile,0
f17cf1b2-60a0-48dd-85d0-04f3ece928f6,user_4,1404.51,home,2025-12-05 23:10:55,CN,tablet,0
2b25fed9-1aaf-4e0d-a95b-030002343d57,user_10,1588.2,electronics,2025-12-05 23:10:55,RU,tablet,1
